timestamp, system, entity , value (s/m)
1622107550.330, lauv-roald, SmartX, 3.079
1622107550.830, lauv-roald, SmartX, 3.077
1622107551.330, lauv-roald, SmartX, 3.077
1622107551.830, lauv-roald, SmartX, 3.075
1622107552.330, lauv-roald, SmartX, 3.076
1622107552.830, lauv-roald, SmartX, 3.076
1622107553.329, lauv-roald, SmartX, 3.075
1622107553.829, lauv-roald, SmartX, 3.073
1622107554.329, lauv-roald, SmartX, 3.070
1622107554.829, lauv-roald, SmartX, 3.070
1622107555.329, lauv-roald, SmartX, 3.070
1622107555.829, lauv-roald, SmartX, 3.071
1622107556.329, lauv-roald, SmartX, 3.071
1622107556.829, lauv-roald, SmartX, 3.070
1622107557.329, lauv-roald, SmartX, 3.070
1622107557.829, lauv-roald, SmartX, 3.070
1622107558.329, lauv-roald, SmartX, 3.070
1622107558.829, lauv-roald, SmartX, 3.070
1622107559.329, lauv-roald, SmartX, 3.070
1622107559.829, lauv-roald, SmartX, 3.070
1622107560.329, lauv-roald, SmartX, 3.070
1622107560.829, lauv-roald, SmartX, 3.070
1622107561.329, lauv-roald, SmartX, 3.070
1622107561.829, lauv-roald, SmartX, 3.071
1622107562.329, lauv-roald, SmartX, 3.071
1622107562.829, lauv-roald, SmartX, 3.071
1622107563.329, lauv-roald, SmartX, 3.072
1622107563.829, lauv-roald, SmartX, 3.072
1622107564.329, lauv-roald, SmartX, 3.072
1622107564.829, lauv-roald, SmartX, 3.072
1622107565.328, lauv-roald, SmartX, 3.072
1622107565.829, lauv-roald, SmartX, 3.072
1622107566.328, lauv-roald, SmartX, 3.071
1622107566.829, lauv-roald, SmartX, 3.072
1622107567.329, lauv-roald, SmartX, 3.072
1622107567.828, lauv-roald, SmartX, 3.072
1622107568.328, lauv-roald, SmartX, 3.072
1622107568.828, lauv-roald, SmartX, 3.073
1622107569.328, lauv-roald, SmartX, 3.073
1622107569.828, lauv-roald, SmartX, 3.072
1622107570.328, lauv-roald, SmartX, 3.072
1622107570.828, lauv-roald, SmartX, 3.071
1622107571.328, lauv-roald, SmartX, 3.072
1622107571.828, lauv-roald, SmartX, 3.072
1622107572.328, lauv-roald, SmartX, 3.073
1622107572.828, lauv-roald, SmartX, 3.073
1622107573.328, lauv-roald, SmartX, 3.073
1622107573.828, lauv-roald, SmartX, 3.073
1622107574.328, lauv-roald, SmartX, 3.073
1622107574.828, lauv-roald, SmartX, 3.073
1622107575.328, lauv-roald, SmartX, 3.073
1622107575.828, lauv-roald, SmartX, 3.073
1622107576.328, lauv-roald, SmartX, 3.073
1622107576.828, lauv-roald, SmartX, 3.073
1622107577.328, lauv-roald, SmartX, 3.073
1622107577.828, lauv-roald, SmartX, 3.073
1622107578.328, lauv-roald, SmartX, 3.073
1622107578.828, lauv-roald, SmartX, 3.073
1622107579.328, lauv-roald, SmartX, 3.073
1622107579.828, lauv-roald, SmartX, 3.072
1622107580.328, lauv-roald, SmartX, 3.073
1622107580.828, lauv-roald, SmartX, 3.073
1622107581.327, lauv-roald, SmartX, 3.073
1622107581.828, lauv-roald, SmartX, 3.073
1622107582.328, lauv-roald, SmartX, 3.073
1622107582.827, lauv-roald, SmartX, 3.073
1622107583.327, lauv-roald, SmartX, 3.073
1622107583.827, lauv-roald, SmartX, 3.073
1622107584.327, lauv-roald, SmartX, 3.073
1622107584.827, lauv-roald, SmartX, 3.073
1622107585.327, lauv-roald, SmartX, 3.073
1622107585.827, lauv-roald, SmartX, 3.073
1622107586.327, lauv-roald, SmartX, 3.073
1622107586.827, lauv-roald, SmartX, 3.073
1622107587.327, lauv-roald, SmartX, 3.073
1622107587.827, lauv-roald, SmartX, 3.074
1622107588.327, lauv-roald, SmartX, 3.074
1622107588.827, lauv-roald, SmartX, 3.074
1622107589.327, lauv-roald, SmartX, 3.074
1622107589.827, lauv-roald, SmartX, 3.074
1622107590.327, lauv-roald, SmartX, 3.074
1622107590.827, lauv-roald, SmartX, 3.074
1622107591.327, lauv-roald, SmartX, 3.074
1622107591.827, lauv-roald, SmartX, 3.074
1622107592.327, lauv-roald, SmartX, 3.074
1622107592.827, lauv-roald, SmartX, 3.074
1622107593.327, lauv-roald, SmartX, 3.074
1622107593.827, lauv-roald, SmartX, 3.074
1622107594.327, lauv-roald, SmartX, 3.075
1622107594.827, lauv-roald, SmartX, 3.075
1622107595.327, lauv-roald, SmartX, 3.075
1622107595.827, lauv-roald, SmartX, 3.075
1622107596.326, lauv-roald, SmartX, 3.076
1622107596.827, lauv-roald, SmartX, 3.076
1622107597.326, lauv-roald, SmartX, 3.076
1622107597.826, lauv-roald, SmartX, 3.077
1622107598.326, lauv-roald, SmartX, 3.077
1622107598.826, lauv-roald, SmartX, 3.077
1622107599.326, lauv-roald, SmartX, 3.077
1622107599.826, lauv-roald, SmartX, 3.077
1622107600.326, lauv-roald, SmartX, 3.077
1622107600.826, lauv-roald, SmartX, 3.078
1622107601.326, lauv-roald, SmartX, 3.078
1622107601.826, lauv-roald, SmartX, 3.078
1622107602.326, lauv-roald, SmartX, 3.077
1622107602.826, lauv-roald, SmartX, 3.077
1622107603.326, lauv-roald, SmartX, 3.077
1622107603.826, lauv-roald, SmartX, 3.077
1622107604.326, lauv-roald, SmartX, 3.078
1622107604.826, lauv-roald, SmartX, 3.079
1622107605.326, lauv-roald, SmartX, 3.079
1622107605.826, lauv-roald, SmartX, 3.079
1622107606.326, lauv-roald, SmartX, 3.079
1622107606.826, lauv-roald, SmartX, 3.079
1622107607.326, lauv-roald, SmartX, 3.078
1622107607.826, lauv-roald, SmartX, 3.078
1622107608.326, lauv-roald, SmartX, 3.078
1622107608.826, lauv-roald, SmartX, 3.078
1622107609.326, lauv-roald, SmartX, 3.078
1622107609.826, lauv-roald, SmartX, 3.078
1622107610.325, lauv-roald, SmartX, 3.078
1622107610.825, lauv-roald, SmartX, 3.078
1622107611.326, lauv-roald, SmartX, 3.078
1622107611.826, lauv-roald, SmartX, 3.079
1622107612.325, lauv-roald, SmartX, 3.080
1622107612.825, lauv-roald, SmartX, 3.080
1622107613.325, lauv-roald, SmartX, 3.080
1622107613.825, lauv-roald, SmartX, 3.081
1622107614.325, lauv-roald, SmartX, 3.082
1622107614.825, lauv-roald, SmartX, 3.083
1622107615.325, lauv-roald, SmartX, 3.084
1622107615.825, lauv-roald, SmartX, 3.084
1622107616.325, lauv-roald, SmartX, 3.084
1622107616.825, lauv-roald, SmartX, 3.083
1622107617.325, lauv-roald, SmartX, 3.082
1622107617.825, lauv-roald, SmartX, 3.082
1622107618.325, lauv-roald, SmartX, 3.081
1622107618.825, lauv-roald, SmartX, 3.080
1622107619.325, lauv-roald, SmartX, 3.079
1622107619.825, lauv-roald, SmartX, 3.079
1622107620.325, lauv-roald, SmartX, 3.079
1622107620.825, lauv-roald, SmartX, 3.080
1622107621.325, lauv-roald, SmartX, 3.081
1622107621.825, lauv-roald, SmartX, 3.082
1622107622.325, lauv-roald, SmartX, 3.081
1622107622.825, lauv-roald, SmartX, 3.079
1622107623.325, lauv-roald, SmartX, 3.079
1622107623.825, lauv-roald, SmartX, 3.078
1622107624.325, lauv-roald, SmartX, 3.077
1622107624.825, lauv-roald, SmartX, 3.077
1622107625.325, lauv-roald, SmartX, 3.077
1622107625.824, lauv-roald, SmartX, 3.079
1622107626.324, lauv-roald, SmartX, 3.080
1622107626.824, lauv-roald, SmartX, 3.080
1622107627.324, lauv-roald, SmartX, 3.079
1622107627.824, lauv-roald, SmartX, 3.079
1622107628.324, lauv-roald, SmartX, 3.078
1622107628.824, lauv-roald, SmartX, 3.078
1622107629.324, lauv-roald, SmartX, 3.077
1622107629.824, lauv-roald, SmartX, 3.077
1622107630.324, lauv-roald, SmartX, 3.077
1622107630.824, lauv-roald, SmartX, 3.077
1622107631.324, lauv-roald, SmartX, 3.078
1622107631.824, lauv-roald, SmartX, 3.078
1622107632.324, lauv-roald, SmartX, 3.081
1622107632.824, lauv-roald, SmartX, 3.081
1622107633.324, lauv-roald, SmartX, 3.079
1622107633.824, lauv-roald, SmartX, 3.078
1622107634.324, lauv-roald, SmartX, 3.078
1622107634.824, lauv-roald, SmartX, 3.077
1622107635.324, lauv-roald, SmartX, 3.078
1622107635.824, lauv-roald, SmartX, 3.077
1622107636.324, lauv-roald, SmartX, 3.077
1622107636.824, lauv-roald, SmartX, 3.078
1622107637.324, lauv-roald, SmartX, 3.078
1622107637.824, lauv-roald, SmartX, 3.077
1622107638.324, lauv-roald, SmartX, 3.077
1622107638.824, lauv-roald, SmartX, 3.078
1622107639.324, lauv-roald, SmartX, 3.078
1622107639.824, lauv-roald, SmartX, 3.078
1622107640.324, lauv-roald, SmartX, 3.078
1622107640.823, lauv-roald, SmartX, 3.078
1622107641.323, lauv-roald, SmartX, 3.078
1622107641.823, lauv-roald, SmartX, 3.078
1622107642.323, lauv-roald, SmartX, 3.078
1622107642.823, lauv-roald, SmartX, 3.079
1622107643.323, lauv-roald, SmartX, 3.079
1622107643.823, lauv-roald, SmartX, 3.079
1622107644.323, lauv-roald, SmartX, 3.080
1622107644.823, lauv-roald, SmartX, 3.079
1622107645.323, lauv-roald, SmartX, 3.078
1622107645.823, lauv-roald, SmartX, 3.078
1622107646.323, lauv-roald, SmartX, 3.078
1622107646.823, lauv-roald, SmartX, 3.078
1622107647.323, lauv-roald, SmartX, 3.078
1622107647.823, lauv-roald, SmartX, 3.077
1622107648.323, lauv-roald, SmartX, 3.077
1622107648.823, lauv-roald, SmartX, 3.078
1622107649.323, lauv-roald, SmartX, 3.079
1622107649.823, lauv-roald, SmartX, 3.078
1622107650.323, lauv-roald, SmartX, 3.078
1622107650.823, lauv-roald, SmartX, 3.078
1622107651.323, lauv-roald, SmartX, 3.079
1622107651.823, lauv-roald, SmartX, 3.078
1622107652.323, lauv-roald, SmartX, 3.078
1622107652.823, lauv-roald, SmartX, 3.078
1622107653.323, lauv-roald, SmartX, 3.078
1622107653.823, lauv-roald, SmartX, 3.078
1622107654.323, lauv-roald, SmartX, 3.078
1622107654.822, lauv-roald, SmartX, 3.079
1622107655.323, lauv-roald, SmartX, 3.079
1622107655.822, lauv-roald, SmartX, 3.080
1622107656.322, lauv-roald, SmartX, 3.079
1622107656.822, lauv-roald, SmartX, 3.079
1622107657.324, lauv-roald, SmartX, 3.080
1622107657.822, lauv-roald, SmartX, 3.080
1622107658.322, lauv-roald, SmartX, 3.080
1622107658.822, lauv-roald, SmartX, 3.080
1622107659.322, lauv-roald, SmartX, 3.080
1622107659.822, lauv-roald, SmartX, 3.080
1622107660.322, lauv-roald, SmartX, 3.080
1622107660.822, lauv-roald, SmartX, 3.081
1622107661.322, lauv-roald, SmartX, 3.080
1622107661.822, lauv-roald, SmartX, 3.080
1622107662.322, lauv-roald, SmartX, 3.080
1622107662.822, lauv-roald, SmartX, 3.080
1622107663.322, lauv-roald, SmartX, 3.080
1622107663.822, lauv-roald, SmartX, 3.080
1622107664.322, lauv-roald, SmartX, 3.081
1622107664.822, lauv-roald, SmartX, 3.081
1622107665.322, lauv-roald, SmartX, 3.080
1622107665.822, lauv-roald, SmartX, 3.081
1622107666.322, lauv-roald, SmartX, 3.081
1622107666.822, lauv-roald, SmartX, 3.081
1622107667.322, lauv-roald, SmartX, 3.081
1622107667.822, lauv-roald, SmartX, 3.082
1622107668.322, lauv-roald, SmartX, 3.082
1622107668.822, lauv-roald, SmartX, 3.082
1622107669.322, lauv-roald, SmartX, 3.083
1622107669.822, lauv-roald, SmartX, 3.082
1622107670.322, lauv-roald, SmartX, 3.082
1622107670.822, lauv-roald, SmartX, 3.082
1622107671.321, lauv-roald, SmartX, 3.082
1622107671.821, lauv-roald, SmartX, 3.083
1622107672.321, lauv-roald, SmartX, 3.083
1622107672.821, lauv-roald, SmartX, 3.083
1622107673.321, lauv-roald, SmartX, 3.084
1622107673.821, lauv-roald, SmartX, 3.084
1622107674.321, lauv-roald, SmartX, 3.084
1622107674.821, lauv-roald, SmartX, 3.085
1622107675.321, lauv-roald, SmartX, 3.084
1622107675.821, lauv-roald, SmartX, 3.084
1622107676.321, lauv-roald, SmartX, 3.083
1622107676.821, lauv-roald, SmartX, 3.083
1622107677.321, lauv-roald, SmartX, 3.084
1622107677.821, lauv-roald, SmartX, 3.085
1622107678.321, lauv-roald, SmartX, 3.085
1622107678.821, lauv-roald, SmartX, 3.086
1622107679.321, lauv-roald, SmartX, 3.085
1622107679.821, lauv-roald, SmartX, 3.084
1622107680.321, lauv-roald, SmartX, 3.084
1622107680.821, lauv-roald, SmartX, 3.085
1622107681.321, lauv-roald, SmartX, 3.086
1622107681.821, lauv-roald, SmartX, 3.087
1622107682.321, lauv-roald, SmartX, 3.088
1622107682.821, lauv-roald, SmartX, 3.086
1622107683.321, lauv-roald, SmartX, 3.084
1622107683.821, lauv-roald, SmartX, 3.082
1622107684.320, lauv-roald, SmartX, 3.081
1622107684.820, lauv-roald, SmartX, 3.080
1622107685.320, lauv-roald, SmartX, 3.081
1622107685.820, lauv-roald, SmartX, 3.081
1622107686.320, lauv-roald, SmartX, 3.081
1622107686.820, lauv-roald, SmartX, 3.081
1622107687.320, lauv-roald, SmartX, 3.079
1622107687.820, lauv-roald, SmartX, 3.079
1622107688.320, lauv-roald, SmartX, 3.079
1622107688.820, lauv-roald, SmartX, 3.079
1622107689.320, lauv-roald, SmartX, 3.081
1622107689.820, lauv-roald, SmartX, 3.081
1622107690.320, lauv-roald, SmartX, 3.082
1622107690.820, lauv-roald, SmartX, 3.082
1622107691.320, lauv-roald, SmartX, 3.082
1622107691.820, lauv-roald, SmartX, 3.083
1622107692.320, lauv-roald, SmartX, 3.084
1622107692.820, lauv-roald, SmartX, 3.084
1622107693.320, lauv-roald, SmartX, 3.083
1622107693.820, lauv-roald, SmartX, 3.082
1622107694.320, lauv-roald, SmartX, 3.082
1622107694.820, lauv-roald, SmartX, 3.081
1622107695.320, lauv-roald, SmartX, 3.082
1622107695.820, lauv-roald, SmartX, 3.082
1622107696.320, lauv-roald, SmartX, 3.083
1622107696.820, lauv-roald, SmartX, 3.084
1622107697.320, lauv-roald, SmartX, 3.084
1622107697.820, lauv-roald, SmartX, 3.084
1622107698.319, lauv-roald, SmartX, 3.084
1622107698.820, lauv-roald, SmartX, 3.084
1622107699.320, lauv-roald, SmartX, 3.084
1622107699.820, lauv-roald, SmartX, 3.085
1622107700.320, lauv-roald, SmartX, 3.085
1622107700.819, lauv-roald, SmartX, 3.086
1622107701.319, lauv-roald, SmartX, 3.086
1622107701.819, lauv-roald, SmartX, 3.085
1622107702.319, lauv-roald, SmartX, 3.085
1622107702.819, lauv-roald, SmartX, 3.085
1622107703.319, lauv-roald, SmartX, 3.084
1622107703.819, lauv-roald, SmartX, 3.085
1622107704.319, lauv-roald, SmartX, 3.085
1622107704.819, lauv-roald, SmartX, 3.085
1622107705.319, lauv-roald, SmartX, 3.085
1622107705.819, lauv-roald, SmartX, 3.085
1622107706.319, lauv-roald, SmartX, 3.084
1622107706.819, lauv-roald, SmartX, 3.085
1622107707.319, lauv-roald, SmartX, 3.085
1622107707.819, lauv-roald, SmartX, 3.085
1622107708.319, lauv-roald, SmartX, 3.085
1622107708.819, lauv-roald, SmartX, 3.085
1622107709.319, lauv-roald, SmartX, 3.084
1622107709.819, lauv-roald, SmartX, 3.085
1622107710.319, lauv-roald, SmartX, 3.085
1622107710.819, lauv-roald, SmartX, 3.086
1622107711.319, lauv-roald, SmartX, 3.086
1622107711.819, lauv-roald, SmartX, 3.086
1622107712.319, lauv-roald, SmartX, 3.086
1622107712.819, lauv-roald, SmartX, 3.086
1622107713.319, lauv-roald, SmartX, 3.086
1622107713.820, lauv-roald, SmartX, 3.086
1622107714.319, lauv-roald, SmartX, 3.086
1622107714.818, lauv-roald, SmartX, 3.086
1622107715.319, lauv-roald, SmartX, 3.087
1622107715.818, lauv-roald, SmartX, 3.088
1622107716.318, lauv-roald, SmartX, 3.087
1622107716.818, lauv-roald, SmartX, 3.087
1622107717.318, lauv-roald, SmartX, 3.086
1622107717.818, lauv-roald, SmartX, 3.086
1622107718.318, lauv-roald, SmartX, 3.086
1622107718.818, lauv-roald, SmartX, 3.086
1622107719.318, lauv-roald, SmartX, 3.085
1622107719.818, lauv-roald, SmartX, 3.085
1622107720.318, lauv-roald, SmartX, 3.085
1622107720.818, lauv-roald, SmartX, 3.085
1622107721.318, lauv-roald, SmartX, 3.085
1622107721.818, lauv-roald, SmartX, 3.085
1622107722.318, lauv-roald, SmartX, 3.085
1622107722.818, lauv-roald, SmartX, 3.083
1622107723.318, lauv-roald, SmartX, 3.082
1622107723.818, lauv-roald, SmartX, 3.082
1622107724.318, lauv-roald, SmartX, 3.083
1622107724.818, lauv-roald, SmartX, 3.084
1622107725.318, lauv-roald, SmartX, 3.085
1622107725.818, lauv-roald, SmartX, 3.084
1622107726.318, lauv-roald, SmartX, 3.084
1622107726.818, lauv-roald, SmartX, 3.083
1622107727.318, lauv-roald, SmartX, 3.083
1622107727.818, lauv-roald, SmartX, 3.084
1622107728.318, lauv-roald, SmartX, 3.084
1622107728.818, lauv-roald, SmartX, 3.085
1622107729.317, lauv-roald, SmartX, 3.085
1622107729.818, lauv-roald, SmartX, 3.086
1622107730.317, lauv-roald, SmartX, 3.086
1622107730.817, lauv-roald, SmartX, 3.086
1622107731.317, lauv-roald, SmartX, 3.086
1622107731.817, lauv-roald, SmartX, 3.087
1622107732.317, lauv-roald, SmartX, 3.087
1622107732.817, lauv-roald, SmartX, 3.087
1622107733.317, lauv-roald, SmartX, 3.088
1622107733.817, lauv-roald, SmartX, 3.089
1622107734.317, lauv-roald, SmartX, 3.090
1622107734.817, lauv-roald, SmartX, 3.092
1622107735.317, lauv-roald, SmartX, 3.093
1622107735.817, lauv-roald, SmartX, 3.093
1622107736.317, lauv-roald, SmartX, 3.094
1622107736.817, lauv-roald, SmartX, 3.093
1622107737.317, lauv-roald, SmartX, 3.092
1622107737.817, lauv-roald, SmartX, 3.092
1622107738.317, lauv-roald, SmartX, 3.093
1622107738.817, lauv-roald, SmartX, 3.092
1622107739.317, lauv-roald, SmartX, 3.091
1622107739.817, lauv-roald, SmartX, 3.092
1622107740.317, lauv-roald, SmartX, 3.092
1622107740.817, lauv-roald, SmartX, 3.092
1622107741.317, lauv-roald, SmartX, 3.093
1622107741.817, lauv-roald, SmartX, 3.093
1622107742.317, lauv-roald, SmartX, 3.093
1622107742.817, lauv-roald, SmartX, 3.093
1622107743.316, lauv-roald, SmartX, 3.093
1622107743.817, lauv-roald, SmartX, 3.094
1622107744.317, lauv-roald, SmartX, 3.094
1622107744.816, lauv-roald, SmartX, 3.094
1622107745.317, lauv-roald, SmartX, 3.094
1622107745.816, lauv-roald, SmartX, 3.095
1622107746.316, lauv-roald, SmartX, 3.095
1622107746.816, lauv-roald, SmartX, 3.095
1622107747.316, lauv-roald, SmartX, 3.096
1622107747.816, lauv-roald, SmartX, 3.095
1622107748.316, lauv-roald, SmartX, 3.095
1622107748.816, lauv-roald, SmartX, 3.095
1622107749.316, lauv-roald, SmartX, 3.094
1622107749.816, lauv-roald, SmartX, 3.094
1622107750.316, lauv-roald, SmartX, 3.093
1622107750.816, lauv-roald, SmartX, 3.093
1622107751.316, lauv-roald, SmartX, 3.092
1622107751.816, lauv-roald, SmartX, 3.092
1622107752.316, lauv-roald, SmartX, 3.091
1622107752.816, lauv-roald, SmartX, 3.090
1622107753.316, lauv-roald, SmartX, 3.089
1622107753.816, lauv-roald, SmartX, 3.089
1622107754.316, lauv-roald, SmartX, 3.088
1622107754.816, lauv-roald, SmartX, 3.088
1622107755.316, lauv-roald, SmartX, 3.088
1622107755.816, lauv-roald, SmartX, 3.087
1622107756.316, lauv-roald, SmartX, 3.087
1622107756.816, lauv-roald, SmartX, 3.087
1622107757.316, lauv-roald, SmartX, 3.087
1622107757.816, lauv-roald, SmartX, 3.087
1622107758.316, lauv-roald, SmartX, 3.087
1622107758.815, lauv-roald, SmartX, 3.087
1622107759.315, lauv-roald, SmartX, 3.086
1622107759.815, lauv-roald, SmartX, 3.086
1622107760.316, lauv-roald, SmartX, 3.086
1622107760.815, lauv-roald, SmartX, 3.086
1622107761.315, lauv-roald, SmartX, 3.087
1622107761.815, lauv-roald, SmartX, 3.087
1622107762.315, lauv-roald, SmartX, 3.087
1622107762.815, lauv-roald, SmartX, 3.087
1622107763.315, lauv-roald, SmartX, 3.087
1622107763.815, lauv-roald, SmartX, 3.087
1622107764.316, lauv-roald, SmartX, 3.086
1622107764.815, lauv-roald, SmartX, 3.086
1622107765.315, lauv-roald, SmartX, 3.087
1622107765.815, lauv-roald, SmartX, 3.087
1622107766.315, lauv-roald, SmartX, 3.087
1622107766.815, lauv-roald, SmartX, 3.087
1622107767.315, lauv-roald, SmartX, 3.087
1622107767.815, lauv-roald, SmartX, 3.087
1622107768.315, lauv-roald, SmartX, 3.087
1622107768.815, lauv-roald, SmartX, 3.087
1622107769.315, lauv-roald, SmartX, 3.087
1622107769.815, lauv-roald, SmartX, 3.087
1622107770.315, lauv-roald, SmartX, 3.087
1622107770.815, lauv-roald, SmartX, 3.087
1622107771.315, lauv-roald, SmartX, 3.087
1622107771.815, lauv-roald, SmartX, 3.086
1622107772.315, lauv-roald, SmartX, 3.086
1622107772.815, lauv-roald, SmartX, 3.086
1622107773.315, lauv-roald, SmartX, 3.086
1622107773.815, lauv-roald, SmartX, 3.086
1622107774.314, lauv-roald, SmartX, 3.086
1622107774.814, lauv-roald, SmartX, 3.086
1622107775.314, lauv-roald, SmartX, 3.086
1622107775.814, lauv-roald, SmartX, 3.086
1622107776.314, lauv-roald, SmartX, 3.086
1622107776.814, lauv-roald, SmartX, 3.086
1622107777.314, lauv-roald, SmartX, 3.086
1622107777.814, lauv-roald, SmartX, 3.086
1622107778.314, lauv-roald, SmartX, 3.086
1622107778.814, lauv-roald, SmartX, 3.086
1622107779.314, lauv-roald, SmartX, 3.086
1622107779.814, lauv-roald, SmartX, 3.086
1622107780.314, lauv-roald, SmartX, 3.086
1622107780.814, lauv-roald, SmartX, 3.086
1622107781.314, lauv-roald, SmartX, 3.086
1622107781.814, lauv-roald, SmartX, 3.086
1622107782.314, lauv-roald, SmartX, 3.086
1622107782.814, lauv-roald, SmartX, 3.086
1622107783.314, lauv-roald, SmartX, 3.086
1622107783.814, lauv-roald, SmartX, 3.086
1622107784.314, lauv-roald, SmartX, 3.086
1622107784.814, lauv-roald, SmartX, 3.086
1622107785.314, lauv-roald, SmartX, 3.086
1622107785.814, lauv-roald, SmartX, 3.086
1622107786.313, lauv-roald, SmartX, 3.086
1622107786.814, lauv-roald, SmartX, 3.086
1622107787.314, lauv-roald, SmartX, 3.086
1622107787.813, lauv-roald, SmartX, 3.086
1622107788.314, lauv-roald, SmartX, 3.086
1622107788.814, lauv-roald, SmartX, 3.086
1622107789.313, lauv-roald, SmartX, 3.086
1622107789.813, lauv-roald, SmartX, 3.087
1622107790.313, lauv-roald, SmartX, 3.087
1622107790.813, lauv-roald, SmartX, 3.087
1622107791.313, lauv-roald, SmartX, 3.087
1622107791.813, lauv-roald, SmartX, 3.087
1622107792.313, lauv-roald, SmartX, 3.087
1622107792.813, lauv-roald, SmartX, 3.087
1622107793.313, lauv-roald, SmartX, 3.087
1622107793.813, lauv-roald, SmartX, 3.087
1622107794.313, lauv-roald, SmartX, 3.087
1622107794.813, lauv-roald, SmartX, 3.087
1622107795.313, lauv-roald, SmartX, 3.087
1622107795.813, lauv-roald, SmartX, 3.087
1622107796.313, lauv-roald, SmartX, 3.086
1622107796.813, lauv-roald, SmartX, 3.086
1622107797.313, lauv-roald, SmartX, 3.086
1622107797.813, lauv-roald, SmartX, 3.086
1622107798.313, lauv-roald, SmartX, 3.087
1622107798.813, lauv-roald, SmartX, 3.086
1622107799.313, lauv-roald, SmartX, 3.086
1622107799.813, lauv-roald, SmartX, 3.086
1622107800.313, lauv-roald, SmartX, 3.086
1622107800.813, lauv-roald, SmartX, 3.086
1622107801.313, lauv-roald, SmartX, 3.086
1622107801.813, lauv-roald, SmartX, 3.086
1622107802.312, lauv-roald, SmartX, 3.086
1622107802.812, lauv-roald, SmartX, 3.086
1622107803.312, lauv-roald, SmartX, 3.086
1622107803.812, lauv-roald, SmartX, 3.086
1622107804.312, lauv-roald, SmartX, 3.086
1622107804.812, lauv-roald, SmartX, 3.086
1622107805.312, lauv-roald, SmartX, 3.086
1622107805.812, lauv-roald, SmartX, 3.086
1622107806.312, lauv-roald, SmartX, 3.086
1622107806.812, lauv-roald, SmartX, 3.086
1622107807.312, lauv-roald, SmartX, 3.086
1622107807.812, lauv-roald, SmartX, 3.086
1622107808.312, lauv-roald, SmartX, 3.086
1622107808.812, lauv-roald, SmartX, 3.086
1622107809.312, lauv-roald, SmartX, 3.085
1622107809.812, lauv-roald, SmartX, 3.085
1622107810.312, lauv-roald, SmartX, 3.085
1622107810.812, lauv-roald, SmartX, 3.085
1622107811.312, lauv-roald, SmartX, 3.085
1622107811.812, lauv-roald, SmartX, 3.085
1622107812.312, lauv-roald, SmartX, 3.085
1622107812.812, lauv-roald, SmartX, 3.085
1622107813.312, lauv-roald, SmartX, 3.085
1622107813.812, lauv-roald, SmartX, 3.085
1622107814.312, lauv-roald, SmartX, 3.085
1622107814.812, lauv-roald, SmartX, 3.084
1622107815.312, lauv-roald, SmartX, 3.085
1622107815.812, lauv-roald, SmartX, 3.085
1622107816.312, lauv-roald, SmartX, 3.084
1622107816.812, lauv-roald, SmartX, 3.084
1622107817.312, lauv-roald, SmartX, 3.085
1622107817.812, lauv-roald, SmartX, 3.084
1622107818.312, lauv-roald, SmartX, 3.084
1622107818.811, lauv-roald, SmartX, 3.084
1622107819.311, lauv-roald, SmartX, 3.084
1622107819.811, lauv-roald, SmartX, 3.084
1622107820.311, lauv-roald, SmartX, 3.084
1622107820.811, lauv-roald, SmartX, 3.084
1622107821.311, lauv-roald, SmartX, 3.084
1622107821.811, lauv-roald, SmartX, 3.084
1622107822.311, lauv-roald, SmartX, 3.084
1622107822.811, lauv-roald, SmartX, 3.084
1622107823.311, lauv-roald, SmartX, 3.084
1622107823.811, lauv-roald, SmartX, 3.085
1622107824.311, lauv-roald, SmartX, 3.085
