timestamp, system, entity , value (s/m)
1622117908.129, lauv-roald, SmartX, 3.143
1622117908.629, lauv-roald, SmartX, 3.143
1622117909.129, lauv-roald, SmartX, 3.146
1622117909.629, lauv-roald, SmartX, 3.168
1622117910.129, lauv-roald, SmartX, 3.185
1622117910.629, lauv-roald, SmartX, 3.194
1622117911.129, lauv-roald, SmartX, 3.207
1622117911.629, lauv-roald, SmartX, 3.214
1622117912.129, lauv-roald, SmartX, 3.220
1622117912.629, lauv-roald, SmartX, 3.225
1622117913.129, lauv-roald, SmartX, 3.228
1622117913.629, lauv-roald, SmartX, 3.233
1622117914.129, lauv-roald, SmartX, 3.237
1622117914.629, lauv-roald, SmartX, 3.240
1622117915.129, lauv-roald, SmartX, 3.242
1622117915.629, lauv-roald, SmartX, 3.243
1622117916.129, lauv-roald, SmartX, 3.245
1622117916.629, lauv-roald, SmartX, 3.246
1622117917.129, lauv-roald, SmartX, 3.247
1622117917.629, lauv-roald, SmartX, 3.247
1622117918.129, lauv-roald, SmartX, 3.248
1622117918.629, lauv-roald, SmartX, 3.249
1622117919.129, lauv-roald, SmartX, 3.251
1622117919.629, lauv-roald, SmartX, 3.254
1622117920.128, lauv-roald, SmartX, 3.254
1622117920.629, lauv-roald, SmartX, 3.255
1622117921.129, lauv-roald, SmartX, 3.256
1622117921.628, lauv-roald, SmartX, 3.257
1622117922.129, lauv-roald, SmartX, 3.258
1622117922.628, lauv-roald, SmartX, 3.258
1622117923.129, lauv-roald, SmartX, 3.259
1622117923.628, lauv-roald, SmartX, 3.259
1622117924.128, lauv-roald, SmartX, 3.260
1622117924.628, lauv-roald, SmartX, 3.263
1622117925.128, lauv-roald, SmartX, 3.266
1622117925.628, lauv-roald, SmartX, 3.269
1622117926.128, lauv-roald, SmartX, 3.275
1622117926.628, lauv-roald, SmartX, 3.279
1622117927.128, lauv-roald, SmartX, 3.283
1622117927.628, lauv-roald, SmartX, 3.284
1622117928.128, lauv-roald, SmartX, 3.288
1622117928.628, lauv-roald, SmartX, 3.290
1622117929.128, lauv-roald, SmartX, 3.297
1622117929.628, lauv-roald, SmartX, 3.301
1622117930.128, lauv-roald, SmartX, 3.307
1622117930.628, lauv-roald, SmartX, 3.311
1622117931.128, lauv-roald, SmartX, 3.313
1622117931.628, lauv-roald, SmartX, 3.314
1622117932.128, lauv-roald, SmartX, 3.316
1622117932.628, lauv-roald, SmartX, 3.320
1622117933.128, lauv-roald, SmartX, 3.321
1622117933.628, lauv-roald, SmartX, 3.323
1622117934.128, lauv-roald, SmartX, 3.325
1622117934.628, lauv-roald, SmartX, 3.327
1622117935.128, lauv-roald, SmartX, 3.328
1622117935.628, lauv-roald, SmartX, 3.329
1622117936.128, lauv-roald, SmartX, 3.330
1622117936.627, lauv-roald, SmartX, 3.331
1622117937.128, lauv-roald, SmartX, 3.332
1622117937.627, lauv-roald, SmartX, 3.332
1622117938.127, lauv-roald, SmartX, 3.333
1622117938.627, lauv-roald, SmartX, 3.333
1622117939.127, lauv-roald, SmartX, 3.334
1622117939.627, lauv-roald, SmartX, 3.334
1622117940.127, lauv-roald, SmartX, 3.334
1622117940.627, lauv-roald, SmartX, 3.334
1622117941.127, lauv-roald, SmartX, 3.335
1622117941.627, lauv-roald, SmartX, 3.334
1622117942.127, lauv-roald, SmartX, 3.334
1622117942.627, lauv-roald, SmartX, 3.334
1622117943.127, lauv-roald, SmartX, 3.333
1622117943.627, lauv-roald, SmartX, 3.333
1622117944.127, lauv-roald, SmartX, 3.333
1622117944.627, lauv-roald, SmartX, 3.333
1622117945.127, lauv-roald, SmartX, 3.333
1622117945.627, lauv-roald, SmartX, 3.332
1622117946.127, lauv-roald, SmartX, 3.331
1622117946.627, lauv-roald, SmartX, 3.329
1622117947.127, lauv-roald, SmartX, 3.327
1622117947.627, lauv-roald, SmartX, 3.325
1622117948.127, lauv-roald, SmartX, 3.326
1622117948.627, lauv-roald, SmartX, 3.323
1622117949.127, lauv-roald, SmartX, 3.324
1622117949.627, lauv-roald, SmartX, 3.322
1622117950.127, lauv-roald, SmartX, 3.321
1622117950.627, lauv-roald, SmartX, 3.320
1622117951.127, lauv-roald, SmartX, 3.320
1622117951.627, lauv-roald, SmartX, 3.319
1622117952.126, lauv-roald, SmartX, 3.316
1622117952.626, lauv-roald, SmartX, 3.311
1622117953.126, lauv-roald, SmartX, 3.306
1622117953.626, lauv-roald, SmartX, 3.301
1622117954.126, lauv-roald, SmartX, 3.298
1622117954.626, lauv-roald, SmartX, 3.296
1622117955.126, lauv-roald, SmartX, 3.292
1622117955.626, lauv-roald, SmartX, 3.289
1622117956.126, lauv-roald, SmartX, 3.284
1622117956.626, lauv-roald, SmartX, 3.282
1622117957.126, lauv-roald, SmartX, 3.279
1622117957.626, lauv-roald, SmartX, 3.276
1622117958.126, lauv-roald, SmartX, 3.274
1622117958.626, lauv-roald, SmartX, 3.271
1622117959.126, lauv-roald, SmartX, 3.268
1622117959.626, lauv-roald, SmartX, 3.266
1622117960.126, lauv-roald, SmartX, 3.264
1622117960.626, lauv-roald, SmartX, 3.263
1622117961.126, lauv-roald, SmartX, 3.260
1622117961.626, lauv-roald, SmartX, 3.257
1622117962.126, lauv-roald, SmartX, 3.255
1622117962.626, lauv-roald, SmartX, 3.253
1622117963.126, lauv-roald, SmartX, 3.253
1622117963.626, lauv-roald, SmartX, 3.252
1622117964.126, lauv-roald, SmartX, 3.250
1622117964.626, lauv-roald, SmartX, 3.249
1622117965.125, lauv-roald, SmartX, 3.246
1622117965.625, lauv-roald, SmartX, 3.242
1622117966.125, lauv-roald, SmartX, 3.236
1622117966.625, lauv-roald, SmartX, 3.233
1622117967.125, lauv-roald, SmartX, 3.226
1622117967.625, lauv-roald, SmartX, 3.220
1622117968.125, lauv-roald, SmartX, 3.211
1622117968.625, lauv-roald, SmartX, 3.189
1622117969.125, lauv-roald, SmartX, 3.181
1622117969.625, lauv-roald, SmartX, 3.176
1622117970.125, lauv-roald, SmartX, 3.168
1622117970.625, lauv-roald, SmartX, 3.158
1622117971.125, lauv-roald, SmartX, 3.154
1622117971.625, lauv-roald, SmartX, 3.149
1622117972.125, lauv-roald, SmartX, 3.147
1622117972.625, lauv-roald, SmartX, 3.144
1622117973.125, lauv-roald, SmartX, 3.138
1622117973.625, lauv-roald, SmartX, 3.134
1622117974.125, lauv-roald, SmartX, 3.132
1622117974.625, lauv-roald, SmartX, 3.130
1622117975.125, lauv-roald, SmartX, 3.128
1622117975.625, lauv-roald, SmartX, 3.127
1622117976.125, lauv-roald, SmartX, 3.126
1622117976.625, lauv-roald, SmartX, 3.120
1622117977.125, lauv-roald, SmartX, 3.117
1622117977.625, lauv-roald, SmartX, 3.107
1622117978.124, lauv-roald, SmartX, 3.100
1622117978.624, lauv-roald, SmartX, 3.095
1622117979.124, lauv-roald, SmartX, 3.076
1622117979.624, lauv-roald, SmartX, 3.063
1622117980.124, lauv-roald, SmartX, 3.038
1622117980.624, lauv-roald, SmartX, 3.030
1622117981.124, lauv-roald, SmartX, 3.018
1622117981.624, lauv-roald, SmartX, 3.005
1622117982.124, lauv-roald, SmartX, 2.999
1622117982.624, lauv-roald, SmartX, 2.983
1622117983.124, lauv-roald, SmartX, 2.962
1622117983.624, lauv-roald, SmartX, 2.939
1622117984.124, lauv-roald, SmartX, 2.920
1622117984.624, lauv-roald, SmartX, 2.908
1622117985.124, lauv-roald, SmartX, 2.895
1622117985.624, lauv-roald, SmartX, 2.905
1622117986.124, lauv-roald, SmartX, 2.909
1622117986.624, lauv-roald, SmartX, 2.911
1622117987.124, lauv-roald, SmartX, 2.920
1622117987.624, lauv-roald, SmartX, 2.929
1622117988.124, lauv-roald, SmartX, 2.937
1622117988.624, lauv-roald, SmartX, 2.942
1622117989.124, lauv-roald, SmartX, 2.952
1622117989.624, lauv-roald, SmartX, 2.956
1622117990.124, lauv-roald, SmartX, 2.959
1622117990.624, lauv-roald, SmartX, 2.961
1622117991.124, lauv-roald, SmartX, 2.961
1622117991.624, lauv-roald, SmartX, 2.964
1622117992.124, lauv-roald, SmartX, 2.980
1622117992.624, lauv-roald, SmartX, 2.997
1622117993.123, lauv-roald, SmartX, 3.005
1622117993.624, lauv-roald, SmartX, 3.017
1622117994.123, lauv-roald, SmartX, 3.035
1622117994.624, lauv-roald, SmartX, 3.049
1622117995.123, lauv-roald, SmartX, 3.061
1622117995.623, lauv-roald, SmartX, 3.070
1622117996.123, lauv-roald, SmartX, 3.081
1622117996.623, lauv-roald, SmartX, 3.089
1622117997.123, lauv-roald, SmartX, 3.100
1622117997.623, lauv-roald, SmartX, 3.106
1622117998.123, lauv-roald, SmartX, 3.110
1622117998.623, lauv-roald, SmartX, 3.114
1622117999.123, lauv-roald, SmartX, 3.118
1622117999.624, lauv-roald, SmartX, 3.122
1622118000.123, lauv-roald, SmartX, 3.124
1622118000.623, lauv-roald, SmartX, 3.126
1622118001.123, lauv-roald, SmartX, 3.130
1622118001.623, lauv-roald, SmartX, 3.134
1622118002.123, lauv-roald, SmartX, 3.138
1622118002.623, lauv-roald, SmartX, 3.141
1622118003.123, lauv-roald, SmartX, 3.143
1622118003.623, lauv-roald, SmartX, 3.145
1622118004.123, lauv-roald, SmartX, 3.148
1622118004.623, lauv-roald, SmartX, 3.149
1622118005.123, lauv-roald, SmartX, 3.150
1622118005.622, lauv-roald, SmartX, 3.150
1622118006.123, lauv-roald, SmartX, 3.152
1622118006.623, lauv-roald, SmartX, 3.153
1622118007.123, lauv-roald, SmartX, 3.154
1622118007.623, lauv-roald, SmartX, 3.156
1622118008.122, lauv-roald, SmartX, 3.159
1622118008.623, lauv-roald, SmartX, 3.162
1622118009.123, lauv-roald, SmartX, 3.177
1622118009.623, lauv-roald, SmartX, 3.179
1622118010.122, lauv-roald, SmartX, 3.188
1622118010.622, lauv-roald, SmartX, 3.192
1622118011.122, lauv-roald, SmartX, 3.197
1622118011.622, lauv-roald, SmartX, 3.205
1622118012.122, lauv-roald, SmartX, 3.212
1622118012.622, lauv-roald, SmartX, 3.215
1622118013.122, lauv-roald, SmartX, 3.220
1622118013.622, lauv-roald, SmartX, 3.222
1622118014.122, lauv-roald, SmartX, 3.226
1622118014.622, lauv-roald, SmartX, 3.228
1622118015.122, lauv-roald, SmartX, 3.231
1622118015.622, lauv-roald, SmartX, 3.233
1622118016.122, lauv-roald, SmartX, 3.234
1622118016.622, lauv-roald, SmartX, 3.235
1622118017.122, lauv-roald, SmartX, 3.235
1622118017.622, lauv-roald, SmartX, 3.238
1622118018.122, lauv-roald, SmartX, 3.244
1622118018.622, lauv-roald, SmartX, 3.246
1622118019.122, lauv-roald, SmartX, 3.249
1622118019.622, lauv-roald, SmartX, 3.250
1622118020.122, lauv-roald, SmartX, 3.251
1622118020.622, lauv-roald, SmartX, 3.253
1622118021.122, lauv-roald, SmartX, 3.255
1622118021.622, lauv-roald, SmartX, 3.256
1622118022.122, lauv-roald, SmartX, 3.257
1622118022.622, lauv-roald, SmartX, 3.257
1622118023.122, lauv-roald, SmartX, 3.259
1622118023.622, lauv-roald, SmartX, 3.260
1622118024.122, lauv-roald, SmartX, 3.262
1622118024.622, lauv-roald, SmartX, 3.266
1622118025.122, lauv-roald, SmartX, 3.274
1622118025.621, lauv-roald, SmartX, 3.275
1622118026.121, lauv-roald, SmartX, 3.277
1622118026.622, lauv-roald, SmartX, 3.280
1622118027.121, lauv-roald, SmartX, 3.281
1622118027.621, lauv-roald, SmartX, 3.282
1622118028.121, lauv-roald, SmartX, 3.283
1622118028.621, lauv-roald, SmartX, 3.285
1622118029.121, lauv-roald, SmartX, 3.287
1622118029.621, lauv-roald, SmartX, 3.287
1622118030.121, lauv-roald, SmartX, 3.288
1622118030.621, lauv-roald, SmartX, 3.290
1622118031.121, lauv-roald, SmartX, 3.291
1622118031.621, lauv-roald, SmartX, 3.292
1622118032.121, lauv-roald, SmartX, 3.293
1622118032.621, lauv-roald, SmartX, 3.295
1622118033.121, lauv-roald, SmartX, 3.297
1622118033.621, lauv-roald, SmartX, 3.300
1622118034.121, lauv-roald, SmartX, 3.302
1622118034.621, lauv-roald, SmartX, 3.305
1622118035.121, lauv-roald, SmartX, 3.309
1622118035.621, lauv-roald, SmartX, 3.314
1622118036.121, lauv-roald, SmartX, 3.317
1622118036.621, lauv-roald, SmartX, 3.321
1622118037.121, lauv-roald, SmartX, 3.324
1622118037.621, lauv-roald, SmartX, 3.325
1622118038.120, lauv-roald, SmartX, 3.326
1622118038.621, lauv-roald, SmartX, 3.328
1622118039.121, lauv-roald, SmartX, 3.329
1622118039.620, lauv-roald, SmartX, 3.329
1622118040.120, lauv-roald, SmartX, 3.331
1622118040.620, lauv-roald, SmartX, 3.332
1622118041.120, lauv-roald, SmartX, 3.335
1622118041.620, lauv-roald, SmartX, 3.338
1622118042.120, lauv-roald, SmartX, 3.340
1622118042.620, lauv-roald, SmartX, 3.341
1622118043.120, lauv-roald, SmartX, 3.342
1622118043.620, lauv-roald, SmartX, 3.342
1622118044.120, lauv-roald, SmartX, 3.343
1622118044.620, lauv-roald, SmartX, 3.343
1622118045.120, lauv-roald, SmartX, 3.344
1622118045.620, lauv-roald, SmartX, 3.344
1622118046.120, lauv-roald, SmartX, 3.344
1622118046.620, lauv-roald, SmartX, 3.344
1622118047.120, lauv-roald, SmartX, 3.344
1622118047.620, lauv-roald, SmartX, 3.344
1622118048.120, lauv-roald, SmartX, 3.344
1622118048.620, lauv-roald, SmartX, 3.344
1622118049.120, lauv-roald, SmartX, 3.344
1622118049.620, lauv-roald, SmartX, 3.343
1622118050.120, lauv-roald, SmartX, 3.343
1622118050.620, lauv-roald, SmartX, 3.341
1622118051.120, lauv-roald, SmartX, 3.338
1622118051.620, lauv-roald, SmartX, 3.334
1622118052.120, lauv-roald, SmartX, 3.330
1622118052.620, lauv-roald, SmartX, 3.327
1622118053.120, lauv-roald, SmartX, 3.327
1622118053.620, lauv-roald, SmartX, 3.325
1622118054.120, lauv-roald, SmartX, 3.322
1622118054.620, lauv-roald, SmartX, 3.319
1622118055.119, lauv-roald, SmartX, 3.315
1622118055.620, lauv-roald, SmartX, 3.313
1622118056.119, lauv-roald, SmartX, 3.309
1622118056.619, lauv-roald, SmartX, 3.305
1622118057.119, lauv-roald, SmartX, 3.300
1622118057.619, lauv-roald, SmartX, 3.297
1622118058.119, lauv-roald, SmartX, 3.294
1622118058.619, lauv-roald, SmartX, 3.292
1622118059.119, lauv-roald, SmartX, 3.290
1622118059.619, lauv-roald, SmartX, 3.286
1622118060.119, lauv-roald, SmartX, 3.281
1622118060.619, lauv-roald, SmartX, 3.277
1622118061.119, lauv-roald, SmartX, 3.273
1622118061.619, lauv-roald, SmartX, 3.269
1622118062.119, lauv-roald, SmartX, 3.266
1622118062.619, lauv-roald, SmartX, 3.263
1622118063.119, lauv-roald, SmartX, 3.262
1622118063.619, lauv-roald, SmartX, 3.260
1622118064.119, lauv-roald, SmartX, 3.259
1622118064.619, lauv-roald, SmartX, 3.256
1622118065.119, lauv-roald, SmartX, 3.250
1622118065.619, lauv-roald, SmartX, 3.247
1622118066.119, lauv-roald, SmartX, 3.245
1622118066.619, lauv-roald, SmartX, 3.241
1622118067.119, lauv-roald, SmartX, 3.237
1622118067.619, lauv-roald, SmartX, 3.233
1622118068.119, lauv-roald, SmartX, 3.231
1622118068.618, lauv-roald, SmartX, 3.228
1622118069.118, lauv-roald, SmartX, 3.224
1622118069.618, lauv-roald, SmartX, 3.219
1622118070.118, lauv-roald, SmartX, 3.213
1622118070.618, lauv-roald, SmartX, 3.203
1622118071.118, lauv-roald, SmartX, 3.195
1622118071.620, lauv-roald, SmartX, 3.189
1622118072.118, lauv-roald, SmartX, 3.186
1622118072.618, lauv-roald, SmartX, 3.183
1622118073.118, lauv-roald, SmartX, 3.180
1622118073.618, lauv-roald, SmartX, 3.179
1622118074.118, lauv-roald, SmartX, 3.178
1622118074.618, lauv-roald, SmartX, 3.178
1622118075.118, lauv-roald, SmartX, 3.178
1622118075.618, lauv-roald, SmartX, 3.177
1622118076.118, lauv-roald, SmartX, 3.171
1622118076.618, lauv-roald, SmartX, 3.170
1622118077.118, lauv-roald, SmartX, 3.167
1622118077.618, lauv-roald, SmartX, 3.164
1622118078.118, lauv-roald, SmartX, 3.157
1622118078.618, lauv-roald, SmartX, 3.151
1622118079.119, lauv-roald, SmartX, 3.143
1622118079.618, lauv-roald, SmartX, 3.137
1622118080.118, lauv-roald, SmartX, 3.132
1622118080.618, lauv-roald, SmartX, 3.127
1622118081.118, lauv-roald, SmartX, 3.121
1622118081.618, lauv-roald, SmartX, 3.117
1622118082.117, lauv-roald, SmartX, 3.112
1622118082.617, lauv-roald, SmartX, 3.110
1622118083.117, lauv-roald, SmartX, 3.109
1622118083.617, lauv-roald, SmartX, 3.107
1622118084.117, lauv-roald, SmartX, 3.106
1622118084.617, lauv-roald, SmartX, 3.097
1622118085.117, lauv-roald, SmartX, 3.085
1622118085.617, lauv-roald, SmartX, 3.073
1622118086.117, lauv-roald, SmartX, 3.060
1622118086.617, lauv-roald, SmartX, 3.050
1622118087.117, lauv-roald, SmartX, 3.040
1622118087.617, lauv-roald, SmartX, 3.033
1622118088.117, lauv-roald, SmartX, 3.026
1622118088.617, lauv-roald, SmartX, 3.019
1622118089.117, lauv-roald, SmartX, 3.013
1622118089.617, lauv-roald, SmartX, 3.012
1622118090.117, lauv-roald, SmartX, 3.010
1622118090.617, lauv-roald, SmartX, 3.007
1622118091.117, lauv-roald, SmartX, 3.009
1622118091.617, lauv-roald, SmartX, 3.011
1622118092.117, lauv-roald, SmartX, 3.012
1622118092.617, lauv-roald, SmartX, 3.016
1622118093.117, lauv-roald, SmartX, 3.021
1622118093.617, lauv-roald, SmartX, 3.025
1622118094.117, lauv-roald, SmartX, 3.028
1622118094.617, lauv-roald, SmartX, 3.032
1622118095.117, lauv-roald, SmartX, 3.041
1622118095.617, lauv-roald, SmartX, 3.050
1622118096.117, lauv-roald, SmartX, 3.065
1622118096.617, lauv-roald, SmartX, 3.075
1622118097.117, lauv-roald, SmartX, 3.083
1622118097.616, lauv-roald, SmartX, 3.091
1622118098.116, lauv-roald, SmartX, 3.095
1622118098.616, lauv-roald, SmartX, 3.098
1622118099.116, lauv-roald, SmartX, 3.100
1622118099.616, lauv-roald, SmartX, 3.103
1622118100.116, lauv-roald, SmartX, 3.104
1622118100.616, lauv-roald, SmartX, 3.104
1622118101.116, lauv-roald, SmartX, 3.104
1622118101.616, lauv-roald, SmartX, 3.103
1622118102.116, lauv-roald, SmartX, 3.110
1622118102.616, lauv-roald, SmartX, 3.114
1622118103.116, lauv-roald, SmartX, 3.117
1622118103.617, lauv-roald, SmartX, 3.122
1622118104.116, lauv-roald, SmartX, 3.126
1622118104.616, lauv-roald, SmartX, 3.128
1622118105.116, lauv-roald, SmartX, 3.131
1622118105.616, lauv-roald, SmartX, 3.132
1622118106.116, lauv-roald, SmartX, 3.134
1622118106.616, lauv-roald, SmartX, 3.136
1622118107.116, lauv-roald, SmartX, 3.141
1622118107.616, lauv-roald, SmartX, 3.147
1622118108.116, lauv-roald, SmartX, 3.152
1622118108.616, lauv-roald, SmartX, 3.160
1622118109.116, lauv-roald, SmartX, 3.164
1622118109.616, lauv-roald, SmartX, 3.167
1622118110.116, lauv-roald, SmartX, 3.171
1622118110.616, lauv-roald, SmartX, 3.175
1622118111.115, lauv-roald, SmartX, 3.181
1622118111.616, lauv-roald, SmartX, 3.185
1622118112.116, lauv-roald, SmartX, 3.188
1622118112.616, lauv-roald, SmartX, 3.190
1622118113.115, lauv-roald, SmartX, 3.192
1622118113.616, lauv-roald, SmartX, 3.194
1622118114.115, lauv-roald, SmartX, 3.196
1622118114.615, lauv-roald, SmartX, 3.198
1622118115.115, lauv-roald, SmartX, 3.199
1622118115.615, lauv-roald, SmartX, 3.200
1622118116.115, lauv-roald, SmartX, 3.200
1622118116.615, lauv-roald, SmartX, 3.201
1622118117.115, lauv-roald, SmartX, 3.202
1622118117.615, lauv-roald, SmartX, 3.204
1622118118.115, lauv-roald, SmartX, 3.206
1622118118.615, lauv-roald, SmartX, 3.210
1622118119.115, lauv-roald, SmartX, 3.213
1622118119.615, lauv-roald, SmartX, 3.215
1622118120.115, lauv-roald, SmartX, 3.216
1622118120.615, lauv-roald, SmartX, 3.217
1622118121.115, lauv-roald, SmartX, 3.219
1622118121.615, lauv-roald, SmartX, 3.220
1622118122.115, lauv-roald, SmartX, 3.221
1622118122.615, lauv-roald, SmartX, 3.223
1622118123.115, lauv-roald, SmartX, 3.225
1622118123.615, lauv-roald, SmartX, 3.227
1622118124.115, lauv-roald, SmartX, 3.234
1622118124.615, lauv-roald, SmartX, 3.237
1622118125.115, lauv-roald, SmartX, 3.245
1622118125.615, lauv-roald, SmartX, 3.250
1622118126.115, lauv-roald, SmartX, 3.252
1622118126.615, lauv-roald, SmartX, 3.255
1622118127.115, lauv-roald, SmartX, 3.258
1622118127.614, lauv-roald, SmartX, 3.260
1622118128.115, lauv-roald, SmartX, 3.262
1622118128.615, lauv-roald, SmartX, 3.264
1622118129.114, lauv-roald, SmartX, 3.267
1622118129.614, lauv-roald, SmartX, 3.269
1622118130.114, lauv-roald, SmartX, 3.273
1622118130.614, lauv-roald, SmartX, 3.275
1622118131.114, lauv-roald, SmartX, 3.277
1622118131.614, lauv-roald, SmartX, 3.280
1622118132.114, lauv-roald, SmartX, 3.281
1622118132.614, lauv-roald, SmartX, 3.282
1622118133.114, lauv-roald, SmartX, 3.283
1622118133.614, lauv-roald, SmartX, 3.284
1622118134.114, lauv-roald, SmartX, 3.284
1622118134.614, lauv-roald, SmartX, 3.286
1622118135.114, lauv-roald, SmartX, 3.288
1622118135.614, lauv-roald, SmartX, 3.291
1622118136.114, lauv-roald, SmartX, 3.295
1622118136.614, lauv-roald, SmartX, 3.298
1622118137.114, lauv-roald, SmartX, 3.302
1622118137.614, lauv-roald, SmartX, 3.304
1622118138.114, lauv-roald, SmartX, 3.305
1622118138.614, lauv-roald, SmartX, 3.306
1622118139.114, lauv-roald, SmartX, 3.308
1622118139.614, lauv-roald, SmartX, 3.309
1622118140.117, lauv-roald, SmartX, 3.311
1622118140.614, lauv-roald, SmartX, 3.312
1622118141.114, lauv-roald, SmartX, 3.316
1622118141.614, lauv-roald, SmartX, 3.319
1622118142.114, lauv-roald, SmartX, 3.323
1622118142.614, lauv-roald, SmartX, 3.325
1622118143.114, lauv-roald, SmartX, 3.328
1622118143.613, lauv-roald, SmartX, 3.330
1622118144.114, lauv-roald, SmartX, 3.332
1622118144.613, lauv-roald, SmartX, 3.334
1622118145.113, lauv-roald, SmartX, 3.337
1622118145.613, lauv-roald, SmartX, 3.339
1622118146.113, lauv-roald, SmartX, 3.342
1622118146.614, lauv-roald, SmartX, 3.343
1622118147.113, lauv-roald, SmartX, 3.345
1622118147.613, lauv-roald, SmartX, 3.346
1622118148.113, lauv-roald, SmartX, 3.347
1622118148.613, lauv-roald, SmartX, 3.348
1622118149.113, lauv-roald, SmartX, 3.349
1622118149.613, lauv-roald, SmartX, 3.350
1622118150.113, lauv-roald, SmartX, 3.351
1622118150.613, lauv-roald, SmartX, 3.351
1622118151.113, lauv-roald, SmartX, 3.351
1622118151.613, lauv-roald, SmartX, 3.351
1622118152.113, lauv-roald, SmartX, 3.351
1622118152.613, lauv-roald, SmartX, 3.350
1622118153.113, lauv-roald, SmartX, 3.350
1622118153.613, lauv-roald, SmartX, 3.350
1622118154.113, lauv-roald, SmartX, 3.349
1622118154.613, lauv-roald, SmartX, 3.346
1622118155.113, lauv-roald, SmartX, 3.343
1622118155.613, lauv-roald, SmartX, 3.342
1622118156.113, lauv-roald, SmartX, 3.341
1622118156.613, lauv-roald, SmartX, 3.339
1622118157.113, lauv-roald, SmartX, 3.338
1622118157.613, lauv-roald, SmartX, 3.337
1622118158.113, lauv-roald, SmartX, 3.336
1622118158.613, lauv-roald, SmartX, 3.335
1622118159.112, lauv-roald, SmartX, 3.331
1622118159.613, lauv-roald, SmartX, 3.328
1622118160.113, lauv-roald, SmartX, 3.325
1622118160.613, lauv-roald, SmartX, 3.322
1622118161.112, lauv-roald, SmartX, 3.319
1622118161.613, lauv-roald, SmartX, 3.316
1622118162.112, lauv-roald, SmartX, 3.312
1622118162.612, lauv-roald, SmartX, 3.309
1622118163.112, lauv-roald, SmartX, 3.307
1622118163.612, lauv-roald, SmartX, 3.305
1622118164.112, lauv-roald, SmartX, 3.305
1622118164.612, lauv-roald, SmartX, 3.303
1622118165.113, lauv-roald, SmartX, 3.301
1622118165.612, lauv-roald, SmartX, 3.297
1622118166.112, lauv-roald, SmartX, 3.294
1622118166.612, lauv-roald, SmartX, 3.290
1622118167.112, lauv-roald, SmartX, 3.288
1622118167.612, lauv-roald, SmartX, 3.286
1622118168.112, lauv-roald, SmartX, 3.284
1622118168.612, lauv-roald, SmartX, 3.281
1622118169.112, lauv-roald, SmartX, 3.277
1622118169.612, lauv-roald, SmartX, 3.273
1622118170.112, lauv-roald, SmartX, 3.268
1622118170.612, lauv-roald, SmartX, 3.260
1622118171.112, lauv-roald, SmartX, 3.256
1622118171.612, lauv-roald, SmartX, 3.250
1622118172.111, lauv-roald, SmartX, 3.242
1622118172.612, lauv-roald, SmartX, 3.234
1622118173.112, lauv-roald, SmartX, 3.227
1622118173.611, lauv-roald, SmartX, 3.222
1622118174.111, lauv-roald, SmartX, 3.218
1622118174.611, lauv-roald, SmartX, 3.214
1622118175.111, lauv-roald, SmartX, 3.211
1622118175.611, lauv-roald, SmartX, 3.208
1622118176.111, lauv-roald, SmartX, 3.207
1622118176.611, lauv-roald, SmartX, 3.205
1622118177.111, lauv-roald, SmartX, 3.204
1622118177.611, lauv-roald, SmartX, 3.203
1622118178.111, lauv-roald, SmartX, 3.197
1622118178.611, lauv-roald, SmartX, 3.192
1622118179.111, lauv-roald, SmartX, 3.185
1622118179.611, lauv-roald, SmartX, 3.174
1622118180.111, lauv-roald, SmartX, 3.165
1622118180.611, lauv-roald, SmartX, 3.156
1622118181.111, lauv-roald, SmartX, 3.148
1622118181.611, lauv-roald, SmartX, 3.142
1622118182.111, lauv-roald, SmartX, 3.140
1622118182.612, lauv-roald, SmartX, 3.137
